,appliance,booking_date,booking_time,box_truck,cargo_van,dolly,estimated_distance,estimated_time,fare_quote,final_payment,furniture,helper,hitch,item_desc,item_weight,job_id,large_pickup,max_est,min_est,number_of_pros,real,request_origin,small_pickup,tip,trailer,vehicle_type,vehicle_type_single,time_in_minutes,loading_time,max_time_estimate,min_time_estimate
4821,0,2017-06-04 16:30:00,16.1,False,False,0,26.485324859600002,33.2999992371,$52.87 - $72.67,46.63,0,False,0,"1 ez up tent, (4) 6ft folding tables, (8) medium bins. 1 large cooler",101-250 lbs,7318,False,72.67,52.87,1,46.63,IOS,True,0.0,0,12,12,36.5333333333,3.2333340961999966,63.2999992371,43.2999992371
4822,0,2017-06-03 16:00:00,16.1,False,False,0,3.5,10.3666667938,$39.99 - $49.96,39.99,0,False,0,WEBER 3 BURNER PROPANE GRILL,51-100 lbs,7319,False,49.96,39.99,1,39.99,WEB,True,0.0,0,12,12,14.9,4.5333332062,40.3666667938,20.3666667938
4823,0,2017-06-04 09:00:00,9.1,False,True,0,22.983278274499998,29.1833324432,$109.34 - $154.94,185.33,0,False,0,Traeger Timberline 1300,251-500 lbs,7320,False,154.94,109.34,2,185.33,IOS,True,0.0,0,"12,9",12,66.0,36.8166675568,59.1833324432,39.1833324432
4824,0,2017-06-03 17:00:00,17.1,False,False,0,0.5089030265810001,3.2333333492299996,$44.99 - $52.87,46.12,0,False,0,Sofa,101-250 lbs,7321,True,52.87,44.99,1,46.12,IOS,False,0.0,0,11,11,27.85,24.61666665077,33.23333334923,13.23333334923
4825,0,2017-06-03 17:30:00,17.1,False,False,0,0.348589241505,1.64999997616,$39.99 - $41.33,39.99,0,False,0,Stairs,51-100 lbs,7322,False,41.33,39.99,1,39.99,IOS,True,0.0,0,12,12,6.0,4.35000002384,31.64999997616,11.64999997616
4826,0,2017-06-03 17:30:00,17.1,False,False,0,24.3422164917,29.8833332062,$49.48 - $69.28,52.57,0,False,0,4 Chair 1 round table patio set. 2 large boxes (2 chairs),50 lbs or less,7323,False,69.28,49.48,1,52.57,IOS,True,0.0,0,12,12,43.0,13.1166667938,59.8833332062,39.8833332062
4827,0,2017-06-03 18:00:00,18.1,False,False,0,0.40000000596,2.7166666984599996,$39.99 - $42.39,39.99,0,False,0,Traeger Grill,51-100 lbs,7324,False,42.39,39.99,1,39.99,WEB,True,0.0,0,12,12,7.68333333333,4.96666663487,32.71666669846,12.71666669846
4828,0,2017-06-03 18:30:00,18.1,False,False,0,5.804849624630001,15.399999618499999,$39.99 - $54.95,39.99,0,False,0,One square box,101-250 lbs,7325,False,54.95,39.99,1,39.99,IOS,True,0.0,0,12,12,23.85,8.450000381500002,45.3999996185,25.399999618499997
4829,0,2017-06-06 09:00:00,9.1,False,False,0,21.3999996185,30.716667175300003,$50.31 - $70.11,39.99,0,False,0,"mazuri tortoise diet
26lbs x 30bags","501-1,000 lbs",7326,False,70.11,50.31,1,39.99,WEB,True,0.0,0,12,12,26.0,-4.716667175300003,60.7166671753,40.7166671753
4830,0,2017-06-04 12:30:00,12.1,False,False,0,24.1000003815,31.2000007629,$50.79 - $70.59,39.99,0,False,0,Added driver for job 7320,101-250 lbs,7327,False,70.59,50.79,1,39.99,WEB,True,0.0,0,12,12,10.633333333300001,-20.5666674296,61.200000762900004,41.200000762900004
4831,0,2017-06-04 16:00:00,16.1,False,True,0,10.6000003815,22.2999992371,$51.67 - $77.47,110.62,0,False,0,"Need box truck to move large painting, need Norik!",50 lbs or less,7328,False,77.47,51.67,1,110.62,WEB,False,0.0,0,9,9,33.9833333333,11.683334096200003,52.299999237099996,32.299999237099996
4832,0,2017-06-04 14:00:00,14.1,False,True,0,9.876694679260002,21.5833339691,$50.74 - $76.54,65.47,0,False,0,Leon Red Sofa from West Elm,50 lbs or less,7329,False,76.54,50.74,1,65.47,IOS,False,0.0,0,9,9,42.7166666667,21.1333326976,51.583333969099996,31.5833339691
4833,0,2017-06-05 11:00:00,11.1,False,True,0,27.2999992371,33.4666671753,$66.07 - $91.87,157.06,0,False,0,20 pieces of luggage with clothing and home goods. Nothing heavy. Can fit in back of a large SUV ,101-250 lbs,7330,False,91.87,66.07,1,157.06,WEB,False,0.0,0,9,9,114.0,80.5333328247,63.4666671753,43.4666671753
4834,0,2017-06-06 11:00:00,11.1,False,False,0,57.9000015259,70.7333297729,$179.86 - $219.46,202.16,0,False,0,"Restoration Hardware - Maxwell Upholstered Chaise
Fabric ""Belgian Linen Cross Weave - Indigo""
Comes with 2 pillows
43""W x 70""D x 34""H
",51-100 lbs,7331,False,219.46,179.86,2,202.16,WEB,True,0.0,0,"12,12",12,92.1,21.366670227099988,100.7333297729,80.7333297729
4835,0,2017-06-15 15:00:00,15.1,False,False,0,4.3000001907300005,12.949999809300001,$39.99 - $52.52,46.63,0,False,0,"2~3 luggage cases, a few luggage bags, boxes filled with stuff, a microwave, a fan, etc",101-250 lbs,7332,False,52.52,39.99,1,46.63,WEB,True,0.0,0,12,12,37.0,24.050000190699997,42.9499998093,22.949999809300003
4836,0,2017-06-04 16:00:00,16.1,False,False,0,3.6959159374199997,11.6166667938,$39.99 - $51.20,54.55,0,False,0,Dining room set,50 lbs or less,7334,False,51.2,39.99,1,54.55,IOS,True,0.0,0,12,12,45.0,33.3833332062,41.6166667938,21.6166667938
4837,0,2017-06-04 16:00:00,16.1,False,True,0,24.347187042199998,44.7000007629,$80.56 - $106.36,110.62,0,False,0,"2 80"" sofas that are leather",101-250 lbs,7335,False,106.36,80.56,1,110.62,IOS,False,0.0,0,9,9,78.0833333333,33.38333257040001,74.7000007629,54.7000007629
4838,0,2017-06-04 21:00:00,21.1,False,False,0,23.10505867,33.0,$65.47 - $91.27,83.53,0,False,0,"Two king mattresses, two bed frames, 4 twin XL box springs. (I know how to pack it but need somebody with very long, good straps and EMPTY BED)",251500 lbs,7336,True,91.27,65.47,1,83.53,ANDROID,False,0.0,0,11,11,40.1166666667,7.116666666699999,63.0,43.0
4839,0,2017-06-11 10:30:00,10.1,False,True,0,1.10000002384,8.050000190730001,$44.99 - $59.08,44.99,0,False,0,"IKEA full-size bed frame and mattress

http://m.ikea.com/us/en/catalog/products/spr/79129608/",51-100 lbs,7337,False,59.08,44.99,1,44.99,WEB,False,0.0,0,9,9,22.2333333333,14.183333142569998,38.05000019073,18.050000190730003
4840,0,2017-06-04 17:30:00,17.1,False,True,0,3.01365017891,8.466666221619999,$44.99 - $59.62,44.99,0,False,0,Lightweight rattan queen size headboard,50 lbs or less,7338,False,59.62,44.99,1,44.99,IOS,False,0.0,0,9,9,12.183333333299998,3.7166671116799996,38.46666622162,18.46666622162
4841,0,2017-06-05 14:00:00,14.1,False,False,0,16.5527019501,24.0,$142.28 - $181.88,153.65,0,False,0,"7 ft couch, metal futon, 5 ft loveseat",51100 lbs,7341,False,181.88,142.28,2,153.65,ANDROID,True,0.0,0,"12,12",12,67.6833333333,43.6833333333,54.0,34.0
4843,0,2017-06-05 06:00:00,6.1,False,False,0,90.4144821167,120.766670227,$139.46 - $159.26,177.31,0,False,0,Solar Hardware,"501-1,000 lbs",7344,False,159.26,139.46,1,177.31,IOS,True,0.0,0,12,12,169.31666666700002,48.549996440000015,150.76667022700002,130.76667022700002
4844,0,2017-06-05 10:00:00,10.1,False,False,0,24.2000007629,40.5166664124,$60.01 - $79.81,101.23,0,False,0,Linen,50 lbs or less,7345,False,79.81,60.01,1,101.23,WEB,True,0.0,0,12,12,76.6166666667,36.1000002543,70.5166664124,50.5166664124
4846,0,2017-06-05 13:30:00,13.1,False,False,0,6.0,10.7666664124,$39.99 - $50.36,39.99,0,False,0,one small box,50 lbs or less,7348,False,50.36,39.99,1,39.99,WEB,True,0.0,0,12,12,16.5166666667,5.7500002543000015,40.7666664124,20.7666664124
4847,0,2017-06-10 10:00:00,10.1,False,False,0,56.03339004520001,81.7166671753,$100.80 - $120.60,69.4,0,False,0,2 chairs and a love seat,51-100 lbs,7349,False,120.6,100.8,1,69.4,IOS,True,0.0,0,12,12,60.0,-21.716667175300003,111.7166671753,91.7166671753
4848,0,2017-06-05 09:30:00,9.1,False,False,0,86.93355560299999,90.1500015259,$139.19 - $164.99,149.32,0,False,0,Solar panels and hardware,"501-1,000 lbs",7350,True,164.99,139.19,1,149.32,IOS,False,0.0,0,11,11,90.4833333333,0.33333180740000046,120.1500015259,100.1500015259
4849,0,2017-06-05 10:30:00,10.1,False,False,0,21.5236701965,30.0,$61.60 - $87.40,120.94,0,False,0,38 boxes.,101250 lbs,7351,True,87.4,61.6,1,120.94,ANDROID,False,0.0,0,11,11,49.1333333333,19.1333333333,60.0,40.0
4850,0,2017-06-05 11:00:00,11.1,False,False,0,0.375929564238,2.8833334446,$39.99 - $42.55,54.55,0,False,0,60 boxes of porcelain tile,251-500 lbs,7352,False,42.55,39.99,1,54.55,IOS,True,0.0,0,12,12,44.65,41.7666665554,32.8833334446,12.8833334446
4851,0,2017-06-05 12:00:00,12.1,False,False,0,4.312937259669999,10.3999996185,$39.99 - $50.00,39.99,0,False,0,Two tv's from Costco,50 lbs or less,7353,False,50.0,39.99,1,39.99,IOS,True,0.0,0,12,12,22.4,12.000000381499998,40.399999618500004,20.3999996185
4852,0,2017-06-05 13:30:00,13.1,False,False,0,11.5,19.066667556800002,$47.50 - $73.30,44.99,0,False,0,"Deverson King Expresso Headboard at Pier 1 in Encinitas, CA and deliver to residence. Dimensions are 79.5 in wide x 2.5 in deep x 53.5 in high. Approx weight is 20-30 pounds. ",50 lbs or less,7356,True,73.3,47.5,1,44.99,WEB,False,0.0,0,11,11,26.4833333333,7.416665776499997,49.0666675568,29.066667556800002
4853,0,2017-06-05 15:00:00,15.1,False,True,0,7.538475513460001,20.0,$48.70 - $74.50,74.5,0,False,0,13 pieces of musical equipment,251-500 lbs,7357,False,74.5,48.7,1,74.5,IOS,False,0.0,0,9,9,50.1333333333,30.1333333333,50.0,30.0
4854,0,2017-06-06 14:30:00,14.1,False,True,0,9.0,18.1499996185,$51.30 - $77.10,107.87,1,False,0,5 units of furniture form Costco Item number 1031564 ( chat set),"501-1,000 lbs",7358,False,77.1,51.3,1,107.87,WEB,False,0.0,0,9,9,72.21666666670001,54.0666670482,48.149999618500004,28.1499996185
4855,1,2017-06-05 18:30:00,18.1,False,False,0,24.2000007629,35.9666671753,$89.29 - $115.09,119.0,0,False,0,Fridge,251-500 lbs,7359,True,115.09,89.29,1,119.0,WEB,False,0.0,0,11,11,69.15,33.1833328247,65.9666671753,45.9666671753
4856,0,2017-06-05 18:00:00,18.1,False,False,0,24.7237300873,33.0,$52.57 - $72.37,104.05,0,False,0,"No obbsticals, bottom of double recliner, backboard,two small aluminum end tables,some Nick nacks,and a bycle, vacuum.",50 lbs or less,7360,False,72.37,52.57,1,104.05,ANDROID,True,0.0,0,12,12,94.8166666667,61.8166666667,63.0,43.0
4857,0,2017-06-07 16:30:00,16.1,False,False,0,3.70000004768,9.0,$39.99 - $48.61,52.57,0,False,0,SPIRIT E210 GRILL,51-100 lbs,7361,False,48.61,39.99,1,52.57,WEB,True,0.0,0,12,12,42.9333333333,33.9333333333,39.0,19.0
4858,0,2017-06-06 09:00:00,9.1,False,False,0,28.2000007629,34.6666679382,$54.22 - $74.02,120.88,0,False,0,"6 rectangle 40"" planters
2 square 20"" planters",51-100 lbs,7362,False,74.02,54.22,1,120.88,WEB,True,0.0,0,12,12,112.05,77.38333206179999,64.66666793819999,44.6666679382
4859,0,2017-06-06 11:00:00,11.1,False,True,0,2.55383563042,9.66666698456,$44.99 - $61.17,113.2,0,False,0,"8 moving boxes, 6 plastic storage boxes, 2 suitcases, a mini fridge, a small vacuum, a microwave, 2 skateboards","501-1,000 lbs",7363,False,61.17,44.99,1,113.2,IOS,False,0.0,0,9,9,80.1833333333,70.51666634874,39.66666698456,19.666666984560003
4860,0,2017-06-05 16:00:00,16.1,False,False,0,1.44841623306,6.41666650772,$39.99 - $46.05,39.99,0,False,0,Full size bed plus frane,50 lbs or less,7364,False,46.05,39.99,1,39.99,IOS,True,0.0,0,12,12,23.133333333299998,16.71666682558,36.41666650772,16.41666650772
4861,0,2017-06-06 11:30:00,11.1,False,False,0,0.0,0.0,$49.98 - $53.69,76.91,1,False,0,"A trunk, 38x29x76, 378lbs",251-500 lbs,7365,True,53.69,49.98,1,76.91,IOS,False,0.0,0,11,11,48.3333333333,48.3333333333,30.0,10.0
4862,0,2017-06-06 10:30:00,10.1,False,True,1,5.6999998092699995,15.0333337784,$89.97 - $127.66,249.25,1,False,0,"Sorry, I do not have picture at this time. Please reference list of items below: 

1) QUEEN BED
2) QUEEN MATTRESS
3) MED SIZED COFFEE TABLE W/ MARBLE TOP
4) SMALLER FLAT SCREEN 45"" TV
5) 5-6 MED SIZED BOXES-most marked fragile (glass wears) 
6) 2-3 SMALL BAGS OF MISC ITEMS",251-500 lbs,7366,False,127.66,89.97,2,249.25,WEB,True,0.0,0,"9,12",12,78.5833333333,63.549999554900005,45.0333337784,25.0333337784
4863,0,2017-06-05 20:30:00,20.1,False,False,0,9.94379997253,16.0,$39.99 - $55.54,48.61,0,False,0,"Two twin mattresses, two twin box springs.",51100 lbs,7367,False,55.54,39.99,1,48.61,ANDROID,True,0.0,0,12,12,38.8666666667,22.8666666667,46.0,26.0
4864,0,2017-06-06 14:00:00,14.1,False,True,1,11.807916641199999,21.7000007629,$55.88 - $81.68,143.99,0,False,0,"Small refrigerator, skis, 10 plastic bins of stuff, a couple of boxes of books.",251-500 lbs,7369,False,81.68,55.88,1,143.99,IOS,False,0.0,0,9,9,100.166666667,78.4666659041,51.700000762900004,31.7000007629
4865,0,2017-06-06 09:00:00,9.1,False,False,0,122.0,118.75,$137.46 - $157.26,166.39,0,False,0,150 Plates,51-100 lbs,7370,False,157.26,137.46,1,166.39,WEB,True,0.0,0,12,12,69.3333333333,-49.416666666699996,148.75,128.75
4866,0,2017-06-06 09:30:00,9.1,False,False,0,1.0,0.0,$39.99 - $49.99,39.99,0,False,0,Patio table and 6chairs,51-100 lbs,7371,False,49.99,39.99,1,39.99,WEB,True,0.0,0,12,12,21.5166666667,21.5166666667,30.0,10.0
4867,0,2017-06-06 13:00:00,13.1,False,True,0,23.8999996185,32.2166671753,$64.46 - $90.26,124.09,0,False,0,"2nd Stop: Westchester Reform Temple
255 Mamaroneck Rd.
Scarsdale, NY 10583
Contact Tim 914-723-7727 Ext: 8134",50 lbs or less,7372,False,90.26,64.46,1,124.09,WEB,False,0.0,0,9,9,71.0,38.7833328247,62.2166671753,42.2166671753
4869,0,2017-06-12 09:30:00,9.1,False,True,0,7.1999998092699995,13.600000381500001,$89.98 - $132.48,368.3,0,False,0,We need roughly 10 - 12 pallets of building materials moved from our warehouse to a storage unit.  The warehouse has a bay door for easy removal.  The pallets all look like the attached pic.   We have a pallet jack available at our warehouse and a member of our team is available to help with the load in. ,"1,001-5,000 lbs",7374,False,132.48,89.98,2,368.3,WEB,False,0.0,0,"9,9",9,110.1,96.4999996185,43.6000003815,23.600000381500003
4870,0,2017-06-06 15:00:00,15.1,False,False,0,0.048466939479099996,0.0,$44.98 - $54.98,85.28,1,False,0,"1 queen size mattress and box spring, one large mirror, clothes, office supplies, one printer, kitchenware.",251500 lbs,7375,False,54.98,44.98,1,85.28,ANDROID,True,0.0,0,12,12,71.2,71.2,30.0,10.0
4871,0,2017-06-06 15:00:00,15.1,False,False,0,14.199999809300001,23.6666660309,$43.33 - $63.13,73.36,0,False,0,Chafers ,50 lbs or less,7377,False,63.13,43.33,1,73.36,WEB,True,0.0,0,12,12,63.6333333333,39.9666673024,53.666666030900004,33.666666030900004
4872,0,2017-06-07 14:00:00,14.1,False,False,0,3.20000004768,9.966666221619999,$39.99 - $49.57,39.99,0,False,0,GENESIS LX S340 LP,51-100 lbs,7378,False,49.57,39.99,1,39.99,WEB,True,0.0,0,12,12,28.0333333333,18.06666711168,39.96666622162,19.96666622162
4873,0,2017-06-06 13:30:00,13.1,False,False,0,83.53341674800001,91.13333129879999,$110.12 - $129.92,187.21,0,False,0,Solar,"501-1,000 lbs",7380,False,129.92,110.12,1,187.21,IOS,True,0.0,0,12,12,179.18333333299998,88.05000203419999,121.13333129879999,101.13333129879999
4874,0,2017-06-06 13:30:00,13.1,False,False,1,87.1939163208,91.6500015259,$115.62 - $135.42,149.63,0,False,0,A few boxes and two suitcases,50 lbs or less,7381,False,135.42,115.62,1,149.63,IOS,True,0.0,0,12,12,135.81666666700002,44.166665141100026,121.6500015259,101.6500015259
4875,0,2017-06-07 11:30:00,11.1,False,False,0,2.0126214027400002,9.0,$39.99 - $48.61,39.99,0,False,0,"apartment is on second floor, one flight of stairs outdoors. daybed is about 78""x 30"" x 30""",51-100 lbs,7382,False,48.61,39.99,1,39.99,IOS,True,0.0,0,12,12,21.7166666667,12.7166666667,39.0,19.0
4876,0,2017-06-09 14:00:00,14.1,False,False,1,19.4041805267,20.9500007629,$45.63 - $65.43,55.58,0,False,0,Large standing mirror,50 lbs or less,7385,False,65.43,45.63,1,55.58,IOS,True,0.0,0,12,12,41.0,20.0499992371,50.950000762900004,30.9500007629
4877,0,2017-06-06 16:30:00,16.1,False,False,0,4.900000095369999,9.48333358765,$39.99 - $49.09,44.65,0,False,0,SPIRIT S-210 NG,50 lbs or less,7386,False,49.09,39.99,1,44.65,WEB,True,0.0,0,12,12,35.4833333333,25.99999974565,39.48333358765,19.48333358765
4878,0,2017-06-06 20:00:00,20.1,False,True,0,1.8665990829499999,11.6333332062,$49.98 - $68.70,89.94,1,False,0,"2 dresses, one bookcase and a coffee table",251-500 lbs,7387,False,68.7,49.98,1,89.94,IOS,False,0.0,0,9,9,54.6,42.9666667938,41.6333332062,21.6333332062
4879,0,2017-06-06 17:30:00,17.1,False,False,0,10.5260276794,14.7333335876,$39.99 - $54.29,49.6,0,False,0,Queen mattress and box springs,51-100 lbs,7388,False,54.29,39.99,1,49.6,IOS,True,0.0,0,12,12,39.6833333333,24.949999745699998,44.7333335876,24.7333335876
4880,0,2017-06-08 15:00:00,15.1,False,True,0,33.4000015259,41.0333328247,$75.83 - $101.63,88.9,0,False,0,"This is one sleep Number bed that is broken down.   There are 4 parts.  Two platforms and two bags with foam and air mattress.   

I will help driver.    I need a van for this move.   ",50 lbs or less,7389,False,101.63,75.83,1,88.9,WEB,False,0.0,0,9,9,60.0,18.966667175300003,71.0333328247,51.0333328247
4881,0,2017-06-06 18:00:00,18.1,False,True,0,11.4456539154,29.0,$60.31 - $86.11,75.79,0,False,0,desk top,50 lbs or less,7390,False,86.11,60.31,1,75.79,ANDROID,False,0.0,0,9,9,51.0,22.0,59.0,39.0
4882,0,2017-06-07 09:30:00,9.1,False,False,0,1.49998962879,7.0,$39.99 - $46.63,44.65,0,False,0,"a small washer, a microwave, a boxed frame(no longer than 5'5), a boxed mattress, a clothes hanger. the rest will be packed into no more than 5 boxes before you come tomorrow.",251500 lbs,7391,False,46.63,39.99,1,44.65,ANDROID,True,0.0,0,12,12,35.4333333333,28.4333333333,37.0,17.0
4883,0,2017-06-06 19:00:00,19.1,False,True,0,27.1849803925,51.0,$88.69 - $114.49,139.0,0,False,0,2 club chairs,251500 lbs,7392,False,114.49,88.69,1,139.0,ANDROID,False,0.0,0,9,9,100.15,49.150000000000006,81.0,61.0
4884,0,2017-06-09 09:00:00,9.1,False,False,0,21.3999996185,30.716667175300003,$50.31 - $70.11,61.48,0,False,0,"mazuri diet 30bags x 26lbs

pick up at
midway city feed
14941 jackson street, midway city, california 92655
7148932613

deliver to
FOREX CALIFORNIA
 811 East G Street, #F, Wilmington, CA, 90744 USA
 +1 (855) 77Forex (or 773-6739), or +1 (310) 523-4080","501-1,000 lbs",7393,False,70.11,50.31,1,61.48,WEB,True,0.0,0,12,12,51.9666666667,21.249999491399997,60.7166671753,40.7166671753
4885,0,2017-06-06 20:30:00,20.1,False,True,0,2.78871393204,12.1333332062,$44.99 - $64.35,93.68,1,False,0,Bed frame (queen size) and mattress (queen size),50 lbs or less,7394,False,64.35,44.99,1,93.68,IOS,False,0.0,0,9,9,61.0833333333,48.9500001271,42.1333332062,22.1333332062
4886,0,2017-06-08 18:00:00,18.1,False,False,0,6.37588787079,17.0,$99.97 - $133.05,201.17,0,False,0,"I need a washer and dryer disconnected and moved from a second floor apartment ( 1 flight of stairs) to another apartment on the 3rd floor (3 flight of stairs). In addition, I need a mattress and box spring moved from the first apartment to the dumpster in the apartment complex.",101250 lbs,7398,False,133.05,99.97,2,201.17,ANDROID,True,0.0,0,"12,12",12,70.0,53.0,47.0,27.0
4887,0,2017-06-07 11:00:00,11.1,False,False,0,42.2999992371,50.7666664124,$70.16 - $89.96,133.49,0,False,0,table wheels,50 lbs or less,7399,False,89.96,70.16,1,133.49,WEB,True,0.0,0,12,12,101.333333333,50.5666669206,80.7666664124,60.7666664124
4888,0,2017-06-07 10:30:00,10.1,False,False,0,8.7408285141,16.9500007629,$39.99 - $56.48,39.99,0,False,0,Two complete wheels with tires and two wheel barrels.,51-100 lbs,7400,False,56.48,39.99,1,39.99,IOS,True,0.0,0,12,12,19.4833333333,2.533332570399999,46.950000762900004,26.9500007629
4889,0,2017-06-07 13:30:00,13.1,False,True,0,58.7000007629,57.5499992371,$97.14 - $122.94,134.07,0,False,0,glasses and table,50 lbs or less,7401,False,122.94,97.14,1,134.07,WEB,False,0.0,0,9,9,87.6833333333,30.133334096199995,87.5499992371,67.5499992371
4890,0,2017-06-08 20:00:00,20.1,False,False,0,4.40427923203,11.6333332062,$39.99 - $51.22,43.66,0,False,0,Bed and Headboard,51-100 lbs,7402,False,51.22,39.99,1,43.66,IOS,True,0.0,0,12,12,34.4,22.7666667938,41.6333332062,21.6333332062
4892,0,2017-06-08 12:00:00,12.1,False,False,0,9.800000190730001,14.949999809300001,$89.98 - $135.98,133.7,0,False,0,"Twin bed set, dresser, toddler bed, television, boxes and personal items ","501-1,000 lbs",7404,True,135.98,89.98,2,133.7,WEB,True,0.0,0,"11,12",12,48.5,33.5500001907,44.9499998093,24.949999809300003
4893,0,2017-06-09 10:30:00,10.1,False,False,0,42.0,47.9166679382,$169.42 - $221.02,324.23,0,False,0,"Sofa, coffee table set, dining table set, twin bed set, dresser ","501-1,000 lbs",7405,True,221.02,169.42,2,324.23,WEB,True,0.0,0,"11,12",12,133.81666666700002,85.89999872880003,77.91666793819999,57.9166679382
4895,1,2017-06-07 15:30:00,15.1,False,True,0,19.5,29.1666660309,$134.29 - $179.89,276.82,1,False,0,"Large wooden box holding a mirror. 5' x 8', 250-300 lb.",251-500 lbs,7408,False,179.89,134.29,2,276.82,WEB,True,0.0,0,"9,12",12,93.3333333333,64.1666673024,59.166666030900004,39.166666030900004
4896,0,2017-06-13 10:00:00,10.1,False,False,0,20.2999992371,34.0333328247,$125.38 - $170.98,93.35,0,False,0,"This is a large olive tree.  The base is 36"" x 36"".  The tree itself is 6' tall and 4-5' wide.",251-500 lbs,7409,True,170.98,125.38,2,93.35,WEB,True,0.0,0,"11,12",12,35.0,0.9666671753000031,64.0333328247,44.0333328247
